CASE_ID,COLLISION_DATE,MONTH,HOUR,DAY_OF_WEEK,COLLISION_SEVERITY,NUMBER_KILLED,NUMBER_INJURED,PCF_VIOL_CATEGORY,TYPE_OF_COLLISION,PEDESTRIAN_ACCIDENT,BICYCLE_ACCIDENT,MOTORCYCLE_ACCIDENT,COUNT_PED_INJURED,COUNT_BICYCLIST_INJURED,COUNT_MC_INJURED,COUNT_PED_KILLED,COUNT_BICYCLIST_KILLED,COUNT_MC_KILLED,STWD_VEHTYPE_AT_FAULT,COUNTY
91985171,2023-01-22,1,1,7,possible injury,0,2,unsafe lane change,sideswipe,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN DIEGO
91985178,2023-01-22,1,14,7,possible injury,0,1,traffic signs,sideswipe,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91985179,2023-01-29,1,3,7,minor injury,0,1,DUI,hit object,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,SACRAMENTO
91985182,2023-01-20,1,19,5,possible injury,0,1,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SACRAMENTO
91985184,2023-01-24,1,16,2,possible injury,0,2,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
91985189,2023-02-01,2,12,3,possible injury,0,1,improper turning,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91985202,2023-01-24,1,16,2,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,VENTURA
91985203,2023-01-26,1,7,4,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,SANTA CLARA
91985213,2023-01-21,1,12,6,severe injury,0,2,unsafe speed,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN DIEGO
91985215,2023-01-25,1,6,3,possible injury,0,2,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,SAN JOAQUIN
91985219,2023-01-25,1,14,3,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN DIEGO
91985220,2023-01-26,1,10,4,minor injury,0,1,other than driver or pedestrian,overturned,no,no,no,0,0,0,0,0,0,Not Stated,RIVERSIDE
91985221,2023-01-24,1,19,2,possible injury,0,1,improper turning,rear end,no,no,yes,0,0,1,0,0,0,Not Stated,SANTA CLARA
91985222,2023-01-25,1,7,3,minor injury,0,1,following too closely,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,CONTRA COSTA
91985223,2023-01-12,1,20,4,minor injury,0,1,unsafe speed,rear end,no,no,yes,0,0,1,0,0,0,Motorcycle/Scooter,SAN DIEGO
91985226,2023-01-31,1,16,2,possible injury,0,3,traffic signs,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,RIVERSIDE
91985228,2023-01-28,1,19,6,minor injury,0,2,traffic signs,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SACRAMENTO
91985229,2023-01-29,1,18,7,minor injury,0,1,unsafe lane change,sideswipe,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN DIEGO
91985233,2023-01-26,1,16,4,minor injury,0,1,improper turning,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LAKE
91985236,2023-01-25,1,11,3,possible injury,0,1,following too closely,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN JOAQUIN
91985238,2023-01-27,1,12,5,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,RIVERSIDE
91985240,2023-01-25,1,11,3,minor injury,0,2,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN JOAQUIN
91985241,2023-01-29,1,12,7,possible injury,0,1,unsafe lane change,sideswipe,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SACRAMENTO
91985242,2023-01-25,1,14,3,minor injury,0,1,improper turning,overturned,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN JOAQUIN
91985253,2023-01-25,1,7,3,minor injury,0,2,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,CONTRA COSTA
91985255,2023-01-25,1,18,3,minor injury,0,3,improper turning,head-on,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN JOAQUIN
91985256,2023-01-26,1,1,4,minor injury,0,2,unsafe speed,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN JOAQUIN
91985259,2023-02-01,2,17,3,possible injury,0,2,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,RIVERSIDE
91985260,2023-01-25,1,7,3,possible injury,0,1,unsafe starting or backing,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,IMPERIAL
91985261,2023-02-01,2,17,3,possible injury,0,1,unsafe speed,overturned,no,no,no,0,0,0,0,0,0,Not Stated,LOS ANGELES
91985262,2023-01-21,1,15,6,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,KERN
91985263,2023-01-29,1,19,7,possible injury,0,2,unsafe speed,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN DIEGO
91985271,2023-01-26,1,23,4,minor injury,0,1,improper turning,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,CONTRA COSTA
91985276,2023-01-26,1,14,4,possible injury,0,1,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,FRESNO
91985277,2023-01-26,1,13,4,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SANTA CLARA
91985289,2023-01-14,1,13,6,minor injury,0,1,DUI,sideswipe,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,SONOMA
91985296,2023-01-26,1,12,4,possible injury,0,1,improper turning,rear end,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,LOS ANGELES
91985298,2023-01-22,1,15,7,severe injury,0,3,other than driver or pedestrian,head-on,no,no,no,0,0,0,0,0,0,Not Stated,SAN DIEGO
91985299,2023-01-18,1,6,3,minor injury,0,1,improper turning,hit object,no,no,yes,0,0,1,0,0,0,Motorcycle/Scooter,LOS ANGELES
91985301,2023-01-29,1,12,7,possible injury,0,1,unsafe speed,hit object,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,MARIPOSA
91985303,2023-01-17,1,7,2,minor injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,SANTA CLARA
91985308,2023-02-01,2,11,3,severe injury,0,1,DUI,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SANTA BARBARA
91985309,2023-01-02,1,19,1,minor injury,0,1,unsafe speed,sideswipe,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91985311,2023-01-26,1,9,4,possible injury,0,1,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,TEHAMA
91985312,2023-01-23,1,15,1,possible injury,0,3,improper turning,sideswipe,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91985315,2023-01-24,1,14,2,possible injury,0,2,unsafe lane change,sideswipe,no,no,no,0,0,0,0,0,0,Truck or Truck Tractor,LOS ANGELES
91985317,2023-02-01,2,13,3,severe injury,0,2,improper turning,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,FRESNO
91985319,2023-01-25,1,21,3,minor injury,0,1,wrong side of road,other,no,yes,no,0,1,0,0,0,0,Bicycle,LOS ANGELES
91985322,2023-01-23,1,15,1,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91985323,2023-01-28,1,18,6,possible injury,0,1,wrong side of road,sideswipe,no,no,no,0,0,0,0,0,0,Passenger Car with Trailer,TULARE
91985328,2023-01-22,1,17,7,minor injury,0,1,other than driver or pedestrian,hit object,no,no,no,0,0,0,0,0,0,Not Stated,CALAVERAS
91985329,2023-01-18,1,18,3,minor injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN MATEO
91985332,2023-01-30,1,17,1,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SACRAMENTO
91985334,2023-01-22,1,21,7,severe injury,0,3,DUI,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91985337,2023-01-31,1,19,2,possible injury,0,2,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91985338,2023-01-23,1,17,1,minor injury,0,1,improper turning,sideswipe,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
91985344,2023-01-22,1,5,7,severe injury,0,1,DUI,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,MENDOCINO
91985345,2023-01-31,1,12,2,minor injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Truck or Truck Tractor with Trailer,LOS ANGELES
91985351,2023-01-15,1,16,7,minor injury,0,1,unsafe speed,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SANTA CLARA
91985352,2023-01-27,1,12,5,fatal injury,1,0,other than driver or pedestrian,hit object,no,no,no,0,0,0,0,0,0,Not Stated,BUTTE
91985354,2023-01-31,1,11,2,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,RIVERSIDE
91985358,2023-01-22,1,18,7,minor injury,0,2,other improper driving,overturned,no,no,yes,0,0,2,0,0,0,Motorcycle/Scooter,RIVERSIDE
91985361,2023-01-24,1,19,2,minor injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,ORANGE
91985366,2023-02-02,2,6,4,minor injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Truck or Truck Tractor with Trailer,SOLANO
91985368,2023-01-20,1,21,5,severe injury,0,2,DUI,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN JOAQUIN
91985372,2023-01-23,1,18,1,minor injury,0,1,improper turning,sideswipe,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN DIEGO
91985375,2023-01-26,1,15,4,minor injury,0,2,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,PLACER
91985384,2023-01-23,1,12,1,possible injury,0,1,improper turning,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN MATEO
91985385,2023-01-24,1,9,2,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,PLACER
91985392,2023-01-30,1,1,1,possible injury,0,1,improper turning,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91985398,2023-01-19,1,19,4,possible injury,0,1,traffic signs,head-on,no,no,no,0,0,0,0,0,0,Not Stated,LASSEN
91985399,2023-01-29,1,7,7,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,LOS ANGELES
91985407,2023-01-27,1,11,5,minor injury,0,1,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SACRAMENTO
91985408,2023-01-21,1,15,6,minor injury,0,1,unsafe speed,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN DIEGO
91985418,2023-01-22,1,1,7,minor injury,0,1,DUI,hit object,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,NAPA
91985422,2023-01-29,1,15,7,possible injury,0,2,unsafe lane change,sideswipe,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91985433,2023-01-22,1,20,7,severe injury,0,3,improper turning,broadside,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,SOLANO
91985439,2023-01-23,1,14,1,possible injury,0,1,DUI,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN FRANCISCO
91985441,2023-01-23,1,16,1,minor injury,0,1,unsafe lane change,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN MATEO
91985444,2023-01-22,1,9,7,possible injury,0,2,wrong side of road,head-on,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN DIEGO
91985448,2023-01-28,1,18,6,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91985449,2023-01-06,1,18,5,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91985454,2023-01-22,1,0,7,minor injury,0,1,DUI,hit object,no,no,no,0,0,0,0,0,0,Highway Construction Equipment,INYO
91985456,2023-01-26,1,18,4,possible injury,0,1,unsafe lane change,sideswipe,no,no,yes,0,0,1,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91985459,2023-01-27,1,14,5,minor injury,0,1,improper turning,hit object,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,LOS ANGELES
91985460,2023-01-21,1,12,6,possible injury,0,2,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91985468,2023-01-25,1,18,3,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
91985470,2023-01-22,1,3,7,minor injury,0,1,unsafe speed,sideswipe,no,no,no,0,0,0,0,0,0,Not Stated,LOS ANGELES
91985842,2023-01-21,1,23,6,minor injury,0,1,DUI,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91985853,2023-01-08,1,16,7,minor injury,0,1,improper turning,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91985854,2023-01-20,1,21,5,minor injury,0,1,DUI,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN BERNARDINO
91985855,2023-01-27,1,16,5,possible injury,0,1,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,SANTA BARBARA
91985856,2023-01-23,1,4,1,possible injury,0,2,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN BERNARDINO
91985858,2023-01-26,1,23,4,minor injury,0,1,DUI,sideswipe,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN BERNARDINO
91985860,2023-01-22,1,10,7,possible injury,0,1,improper turning,broadside,no,no,yes,0,0,1,0,0,0,Motorcycle/Scooter,LOS ANGELES
91985862,2023-02-01,2,15,3,minor injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91985865,2023-01-31,1,16,2,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Not Stated,LOS ANGELES
91985867,2023-01-24,1,13,2,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SANTA CLARA
91985868,2023-01-24,1,18,2,possible injury,0,5,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN BERNARDINO
91985869,2023-01-27,1,18,5,minor injury,0,1,improper turning,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,STANISLAUS
91985871,2023-01-23,1,1,1,possible injury,0,1,DUI,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91985874,2023-01-24,1,10,2,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91985879,2023-01-28,1,6,6,minor injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SANTA BARBARA
91985880,2023-01-24,1,8,2,possible injury,0,2,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN BERNARDINO
91985883,2023-01-24,1,19,2,minor injury,0,1,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN BERNARDINO
91985884,2023-01-26,1,19,4,minor injury,0,1,improper turning,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ALAMEDA
91985888,2023-01-28,1,10,6,minor injury,0,1,unsafe speed,rear end,no,no,yes,0,0,1,0,0,0,Motorcycle/Scooter,ALAMEDA
91985890,2023-01-24,1,18,2,possible injury,0,1,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,LOS ANGELES
91985891,2023-01-24,1,4,2,possible injury,0,1,improper turning,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SANTA CLARA
91985894,2023-01-24,1,7,2,minor injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91985895,2023-01-24,1,8,2,possible injury,0,3,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN BERNARDINO
91985900,2023-01-20,1,0,5,possible injury,0,1,DUI,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91985905,2023-01-26,1,0,4,severe injury,0,1,unsafe speed,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,VENTURA
91985908,2023-01-24,1,3,2,minor injury,0,2,improper turning,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN BERNARDINO
91985910,2023-01-24,1,23,2,minor injury,0,1,improper turning,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,VENTURA
91985912,2023-01-25,1,13,3,minor injury,0,1,unsafe speed,sideswipe,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
91985913,2023-01-28,1,13,6,minor injury,0,2,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ALAMEDA
91985916,2023-01-25,1,8,3,possible injury,0,2,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Not Stated,SAN DIEGO
91985918,2023-01-27,1,18,5,minor injury,0,1,unsafe speed,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,VENTURA
91985920,2023-02-02,2,6,4,possible injury,0,3,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91985922,2023-01-28,1,2,6,possible injury,0,1,DUI,rear end,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,KERN
91985923,2023-01-20,1,23,5,severe injury,0,2,DUI,hit object,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,STANISLAUS
91985924,2023-01-25,1,17,3,possible injury,0,1,unsafe lane change,rear end,no,no,yes,0,0,1,0,0,0,Passenger Car/Station Wagon,ALAMEDA
91985930,2023-01-27,1,19,5,possible injury,0,1,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91985931,2023-01-22,1,18,7,possible injury,0,2,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,EL DORADO
91985933,2023-01-24,1,18,2,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91985936,2023-01-28,1,11,6,severe injury,0,2,improper turning,sideswipe,no,no,yes,0,0,1,0,0,0,Motorcycle/Scooter,RIVERSIDE
91985937,2023-01-25,1,2,3,possible injury,0,1,improper turning,hit object,no,no,no,0,0,0,0,0,0,Not Stated,ALAMEDA
91985940,2023-01-26,1,18,4,possible injury,0,2,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,MERCED
91985943,2023-01-25,1,7,3,possible injury,0,1,traffic signs,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ALAMEDA
91985944,2023-01-24,1,8,2,minor injury,0,2,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Truck or Truck Tractor,SANTA CLARA
91985946,2023-01-24,1,15,2,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Truck or Truck Tractor with Trailer,SANTA CLARA
91985947,2023-01-30,1,6,1,minor injury,0,2,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SACRAMENTO
91985949,2023-01-29,1,21,7,minor injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Not Stated,SACRAMENTO
91985950,2023-01-25,1,14,3,minor injury,0,1,unsafe speed,overturned,no,no,yes,0,0,1,0,0,0,Motorcycle/Scooter,ORANGE
91985954,2023-01-25,1,11,3,severe injury,0,5,traffic signs,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ALAMEDA
91985955,2023-01-26,1,9,4,possible injury,0,2,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN DIEGO
91985956,2023-01-24,1,18,2,possible injury,0,1,unsafe lane change,sideswipe,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SANTA CLARA
91985962,2023-01-26,1,18,4,possible injury,0,2,unsafe starting or backing,rear end,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,MERCED
91985963,2023-01-31,1,14,2,severe injury,0,3,unsafe lane change,sideswipe,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91985966,2023-01-28,1,11,6,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91985973,2023-01-25,1,8,3,possible injury,0,2,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,CONTRA COSTA
91985979,2023-01-24,1,15,2,possible injury,0,1,unsafe starting or backing,sideswipe,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91985983,2023-01-29,1,0,7,minor injury,0,2,DUI,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,MARIN
91985987,2023-01-30,1,10,1,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,MADERA
91986000,2023-01-24,1,15,2,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SACRAMENTO
91986002,2023-01-26,1,17,4,minor injury,0,2,improper turning,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ALAMEDA
91986003,2023-02-01,2,7,3,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91986007,2023-01-26,1,18,4,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ALAMEDA
91986008,2023-01-28,1,18,6,possible injury,0,2,improper turning,sideswipe,no,no,no,0,0,0,0,0,0,Not Stated,VENTURA
91986010,2023-01-25,1,7,3,possible injury,0,1,improper turning,vehicle/pedestrian,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
91986011,2023-01-28,1,23,6,minor injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ALAMEDA
91986012,2023-01-24,1,8,2,severe injury,0,1,automobile right of way,broadside,no,yes,no,0,1,0,0,0,0,Passenger Car/Station Wagon,SANTA CLARA
91986019,2023-01-27,1,17,5,severe injury,0,1,improper turning,sideswipe,no,no,yes,0,0,1,0,0,0,Motorcycle/Scooter,ALAMEDA
91986021,2023-01-25,1,16,3,severe injury,0,1,unsafe lane change,sideswipe,no,no,yes,0,0,1,0,0,0,Passenger Car/Station Wagon,ORANGE
91986022,2023-01-30,1,4,1,minor injury,0,2,unsafe speed,head-on,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91986026,2023-01-27,1,15,5,minor injury,0,3,improper turning,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN MATEO
91986028,2023-01-24,1,0,2,severe injury,0,1,improper turning,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91986029,2023-01-27,1,18,5,minor injury,0,1,improper turning,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN MATEO
91986046,2023-01-25,1,19,3,possible injury,0,1,unsafe lane change,overturned,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,CONTRA COSTA
91986053,2023-01-23,1,19,1,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SACRAMENTO
91986058,2023-02-01,2,3,3,minor injury,0,1,improper turning,overturned,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,MERCED
91986059,2023-01-24,1,0,2,possible injury,0,1,improper turning,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91986061,2023-01-25,1,16,3,minor injury,0,1,DUI,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SANTA CLARA
91986064,2023-01-28,1,12,6,possible injury,0,1,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,NEVADA
91986065,2023-01-24,1,18,2,possible injury,0,1,other than driver or pedestrian,hit object,no,no,no,0,0,0,0,0,0,Not Stated,SAN DIEGO
91986070,2023-01-22,1,13,7,possible injury,0,2,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,MONO
91986071,2023-01-26,1,18,4,possible injury,0,2,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN BERNARDINO
91986075,2023-02-01,2,9,3,possible injury,0,2,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91986077,2023-01-28,1,15,6,minor injury,0,1,improper turning,overturned,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91986078,2023-01-31,1,11,2,possible injury,0,1,unsafe lane change,sideswipe,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ALAMEDA
91986081,2023-01-29,1,9,7,possible injury,0,1,improper turning,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
91986092,2023-01-26,1,0,4,minor injury,0,2,DUI,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,CONTRA COSTA
91986093,2023-01-26,1,20,4,minor injury,0,1,other equipment,hit object,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,MERCED
