CASE_ID,COUNT_BICYCLIST_INJURED,COUNT_BICYCLIST_KILLED,NUMBER_INJURED,NUMBER_KILLED,TYPE_OF_COLLISION,PCF_VIOL_CATEGORY,STWD_VEHTYPE_AT_FAULT,INTERSECTION,LIGHTING,COUNTY
8456788,1,0,1,0,broadside,improper turning,Passenger Car/Station Wagon,no,dark street lights,LOS ANGELES
6909382,1,0,1,0,broadside,improper passing,Passenger Car/Station Wagon,no,daylight,LOS ANGELES
9294175,1,0,1,0,other,improper turning,Bicycle,yes,daylight,ALAMEDA
9361036,1,0,1,0,rear end,unknown,Not Stated,no,dark street lights,SAN DIEGO
8594946,1,0,1,0,vehicle/pedestrian,pedestrian violation,Bicycle,yes,daylight,LOS ANGELES
6427096,1,0,1,0,broadside,traffic signs,Bicycle,no,daylight,LOS ANGELES
8815634,1,0,1,0,rear end,improper turning,Bicycle,no,dark no street lights,YOLO
9034801,1,0,1,0,other,wrong side of road,Bicycle,yes,daylight,MARIN
8727826,1,0,1,0,rear end,unsafe speed,Passenger Car/Station Wagon,no,daylight,SANTA BARBARA
9508735,1,0,1,0,broadside,traffic signs,Bicycle,yes,daylight,LOS ANGELES
9008050,1,0,1,0,head-on,automobile right of way,Passenger Car/Station Wagon,yes,dark street lights,LOS ANGELES
8120348,1,0,1,0,hit object,other hazardous violation,Passenger Car/Station Wagon,no,daylight,SAN FRANCISCO
7094651,1,0,1,0,broadside,unknown,Not Stated,no,daylight,LOS ANGELES
8105744,1,0,1,0,broadside,automobile right of way,Passenger Car/Station Wagon,yes,dusk-dawn,SANTA CRUZ
91667803,1,0,1,0,broadside,wrong side of road,Bicycle,yes,dark street lights,LOS ANGELES
81714963,1,0,1,0,other,unknown,Not Stated,not stated,daylight,SAN DIEGO
6685380,1,0,1,0,sideswipe,wrong side of road,Bicycle,no,daylight,SONOMA
9214406,1,0,1,0,head-on,wrong side of road,Bicycle,no,dark street lights,ALAMEDA
6972915,1,0,1,0,other,automobile right of way,Passenger Car/Station Wagon,yes,daylight,LOS ANGELES
7071942,1,0,1,0,broadside,automobile right of way,Passenger Car/Station Wagon,no,daylight,LOS ANGELES
9558598,1,0,1,0,broadside,wrong side of road,Bicycle,no,daylight,ORANGE
9425267,1,0,1,0,broadside,unknown,Not Stated,yes,dark street lights,SAN FRANCISCO
8821557,1,0,1,0,sideswipe,improper turning,Passenger Car/Station Wagon,no,daylight,LOS ANGELES
6894983,1,0,1,0,broadside,automobile right of way,Bicycle,no,daylight,SAN BERNARDINO
6820548,1,0,1,0,broadside,unknown,Not Stated,no,dark street lights,SANTA CLARA
82275520,1,0,1,0,other,automobile right of way,Passenger Car/Station Wagon,no,dark street lights,ALAMEDA
9299995,1,0,1,0,broadside,automobile right of way,Pickup or Panel Truck,no,daylight,BUTTE
82143785,1,0,1,0,broadside,automobile right of way,Passenger Car/Station Wagon,no,daylight,SANTA CLARA
9130750,1,0,1,0,other,unsafe speed,Bicycle,yes,daylight,SAN MATEO
8350084,1,0,1,0,other,automobile right of way,Passenger Car/Station Wagon,yes,daylight,YOLO
82135895,1,0,1,0,broadside,improper turning,Pickup or Panel Truck,yes,daylight,SAN LUIS OBISPO
8151875,1,0,1,0,broadside,automobile right of way,Not Stated,yes,dark street lights not working,SAN DIEGO
8576883,1,0,1,0,broadside,automobile right of way,Bicycle,yes,daylight,ALAMEDA
9072230,1,0,1,0,broadside,automobile right of way,Bicycle,no,daylight,LOS ANGELES
82222178,1,0,1,0,sideswipe,improper turning,Passenger Car/Station Wagon,no,dark street lights,LOS ANGELES
6441878,1,0,1,0,broadside,wrong side of road,Bicycle,yes,daylight,SANTA BARBARA
91518689,1,0,1,0,rear end,unknown,Not Stated,no,daylight,STANISLAUS
9116211,1,0,1,0,other,other than driver or pedestrian,Not Stated,no,daylight,MARIN
8286983,1,0,1,0,overturned,traffic signs,Bicycle,not stated,daylight,SANTA CRUZ
9523845,1,0,1,0,other,unknown,Not Stated,no,daylight,LOS ANGELES
7072948,1,0,1,0,sideswipe,improper passing,Other Bus,no,daylight,LOS ANGELES
8120181,1,0,1,0,broadside,traffic signs,Not Stated,yes,daylight,TULARE
6529340,1,0,1,0,broadside,wrong side of road,Bicycle,yes,daylight,ORANGE
9084275,1,0,1,0,sideswipe,improper turning,Not Stated,yes,daylight,LOS ANGELES
8375980,1,0,1,0,other,wrong side of road,Bicycle,yes,daylight,LOS ANGELES
9555209,1,0,1,0,other,automobile right of way,Passenger Car/Station Wagon,no,daylight,LOS ANGELES
82186559,1,0,1,0,broadside,automobile right of way,Passenger Car/Station Wagon,no,daylight,LOS ANGELES
6595807,1,0,1,0,other,unknown,Not Stated,no,daylight,ORANGE
8347104,1,0,1,0,other,automobile right of way,Passenger Car/Station Wagon,no,daylight,LOS ANGELES
7070877,1,0,1,0,head-on,unsafe lane change,Bicycle,no,daylight,LOS ANGELES
9317534,1,0,1,0,sideswipe,improper turning,Passenger Car/Station Wagon,yes,dark street lights,LOS ANGELES
8974874,1,0,1,0,sideswipe,wrong side of road,Bicycle,yes,daylight,LOS ANGELES
81693304,1,0,1,0,other,automobile right of way,Bicycle,no,dark street lights,ORANGE
90418278,1,0,1,0,hit object,improper turning,Bicycle,no,daylight,MENDOCINO
9075069,1,0,1,0,sideswipe,improper turning,Passenger Car/Station Wagon,yes,daylight,SAN FRANCISCO
8707496,1,0,1,0,other,other hazardous violation,Passenger Car/Station Wagon,yes,dark street lights,MARIN
9369131,1,0,1,0,broadside,wrong side of road,Bicycle,no,daylight,ALAMEDA
9202480,1,0,1,0,other,other than driver or pedestrian,Not Stated,no,daylight,LOS ANGELES
6486044,1,0,1,0,vehicle/pedestrian,automobile right of way,Not Stated,no,daylight,SAN DIEGO
9365389,1,0,1,0,other,automobile right of way,Bicycle,yes,daylight,SAN MATEO
6995822,1,0,1,0,hit object,improper turning,Bicycle,no,daylight,SANTA CRUZ
8684021,1,0,1,0,other,unknown,Not Stated,no,daylight,ORANGE
8670140,1,0,1,0,hit object,improper turning,Bicycle,not stated,dark street lights,SANTA CRUZ
81538259,1,0,1,0,hit object,unsafe speed,Bicycle,no,daylight,ORANGE
90860870,1,0,1,0,broadside,automobile right of way,Passenger Car/Station Wagon,yes,daylight,SAN LUIS OBISPO
8062088,1,0,1,0,sideswipe,wrong side of road,Bicycle,yes,daylight,MERCED
90569402,1,0,1,0,other,automobile right of way,Bicycle,no,dusk-dawn,SACRAMENTO
8734906,1,0,1,0,other,improper passing,Not Stated,no,daylight,LOS ANGELES
6291970,0,1,0,1,other,traffic signs,Bicycle,no,daylight,RIVERSIDE
8619965,1,0,1,0,broadside,automobile right of way,Bicycle,no,dark street lights,LOS ANGELES
9117705,1,0,1,0,sideswipe,improper turning,Not Stated,no,daylight,LOS ANGELES
8048344,1,0,1,0,sideswipe,improper passing,Bicycle,no,daylight,BUTTE
9548780,1,0,2,0,vehicle/pedestrian,unsafe speed,Passenger Car/Station Wagon,yes,dark street lights not working,ORANGE
7068279,1,0,1,0,hit object,improper turning,Bicycle,no,dark street lights,SAN DIEGO
90666716,1,0,1,0,broadside,traffic signs,Not Stated,no,daylight,LOS ANGELES
8310299,1,0,1,0,broadside,unknown,Not Stated,no,daylight,LOS ANGELES
8410028,1,0,1,0,broadside,traffic signs,Passenger Car/Station Wagon,yes,daylight,LOS ANGELES
92245873,1,0,1,0,broadside,traffic signs,Not Stated,yes,daylight,LOS ANGELES
9480969,1,0,1,0,broadside,automobile right of way,Passenger Car/Station Wagon,yes,dark street lights,FRESNO
6569271,1,0,1,0,sideswipe,other improper driving,Bicycle,no,daylight,SANTA CLARA
81798436,1,0,1,0,head-on,traffic signs,Bicycle,no,daylight,ORANGE
6934263,1,0,1,0,rear end,unsafe speed,Bicycle,no,daylight,SAN DIEGO
6819861,1,0,1,0,broadside,automobile right of way,Pickup or Panel Truck,yes,dark street lights,SAN BERNARDINO
6664760,1,0,1,0,sideswipe,automobile right of way,Other Bus,yes,daylight,ORANGE
9411207,1,0,1,0,broadside,wrong side of road,Bicycle,yes,dusk-dawn,FRESNO
8841671,1,0,1,0,other,wrong side of road,Bicycle,yes,dark street lights,SAN MATEO
6502600,1,0,2,0,other,automobile right of way,Bicycle,no,daylight,LOS ANGELES
81339412,1,0,1,0,broadside,pedestrian right of way,Passenger Car/Station Wagon,yes,daylight,RIVERSIDE
91232621,1,0,1,0,broadside,unsafe speed,Passenger Car/Station Wagon,yes,dark street lights,LOS ANGELES
9675508,1,0,1,0,other,unsafe speed,Other Vehicle,no,daylight,LOS ANGELES
82283547,1,0,1,0,broadside,wrong side of road,Bicycle,no,daylight,RIVERSIDE
8817746,1,0,1,0,sideswipe,traffic signs,Bicycle,no,daylight,SAN FRANCISCO
6444092,1,0,1,0,other,automobile right of way,Passenger Car/Station Wagon,yes,dusk-dawn,ALAMEDA
8406079,1,0,1,0,broadside,improper passing,Bicycle,no,daylight,SAN FRANCISCO
8840198,1,0,1,0,broadside,wrong side of road,Bicycle,yes,daylight,LOS ANGELES
7110683,1,0,1,0,broadside,wrong side of road,Bicycle,yes,dark street lights,ORANGE
9389066,1,0,1,0,broadside,wrong side of road,Bicycle,yes,daylight,LOS ANGELES
7032881,1,0,1,0,broadside,automobile right of way,Bicycle,yes,daylight,SAN FRANCISCO
9392058,1,0,1,0,broadside,wrong side of road,Passenger Car/Station Wagon,no,daylight,LOS ANGELES
81815547,1,0,1,0,sideswipe,improper passing,Passenger Car/Station Wagon,not stated,daylight,SAN MATEO
6415198,1,0,1,0,broadside,wrong side of road,Bicycle,no,daylight,BUTTE
9127327,1,0,1,0,vehicle/pedestrian,traffic signs,Bicycle,yes,daylight,SAN DIEGO
8675005,1,0,1,0,rear end,improper turning,Passenger Car/Station Wagon,no,dark street lights,ALAMEDA
8536210,1,0,1,0,broadside,automobile right of way,Passenger Car/Station Wagon,yes,daylight,LOS ANGELES
91906011,1,0,1,0,rear end,improper turning,Not Stated,yes,daylight,SAN DIEGO
8515166,1,0,1,0,broadside,unsafe speed,Passenger Car/Station Wagon,no,daylight,LOS ANGELES
7148016,1,0,1,0,broadside,wrong side of road,Bicycle,no,daylight,RIVERSIDE
8759378,1,0,1,0,vehicle/pedestrian,improper turning,Passenger Car/Station Wagon,yes,dark street lights,CONTRA COSTA
8546753,1,0,1,0,vehicle/pedestrian,unsafe speed,Bicycle,yes,daylight,SANTA CLARA
82205339,1,0,1,0,broadside,wrong side of road,Bicycle,yes,daylight,SACRAMENTO
91219012,1,0,1,0,broadside,automobile right of way,Passenger Car/Station Wagon,no,daylight,LOS ANGELES
9250628,1,0,1,0,broadside,unknown,Not Stated,yes,dark street lights,SANTA BARBARA
91808924,1,0,1,0,hit object,other improper driving,Not Stated,no,daylight,ALAMEDA
9510836,1,0,1,0,sideswipe,improper turning,Passenger Car/Station Wagon,yes,daylight,MARIN
9458603,1,0,1,0,sideswipe,improper passing,Not Stated,yes,dark no street lights,SAN BERNARDINO
8318366,1,0,1,0,broadside,wrong side of road,Bicycle,yes,dark street lights,LOS ANGELES
9525737,1,0,1,0,sideswipe,traffic signs,Passenger Car/Station Wagon,yes,daylight,SAN BERNARDINO
8459560,1,0,1,0,broadside,wrong side of road,Bicycle,yes,dark street lights,SAN LUIS OBISPO
8461579,1,0,1,0,other,unknown,Not Stated,no,daylight,ALAMEDA
6483000,1,0,1,0,sideswipe,improper turning,Not Stated,no,daylight,SANTA CRUZ
9386722,1,0,1,0,broadside,automobile right of way,Bicycle,no,daylight,MONTEREY
6820683,1,0,1,0,broadside,traffic signs,Bicycle,yes,daylight,LOS ANGELES
8030133,1,0,1,0,other,other hazardous violation,Passenger Car/Station Wagon,no,daylight,ALAMEDA
6835310,1,0,1,0,broadside,automobile right of way,Passenger Car/Station Wagon,yes,dark street lights,ORANGE
6663953,1,0,1,0,broadside,traffic signs,Bicycle,yes,daylight,ALAMEDA
9673788,1,0,1,0,head-on,automobile right of way,Bicycle,yes,daylight,MERCED
6633840,1,0,1,0,sideswipe,automobile right of way,Bicycle,no,daylight,SANTA CLARA
6861244,1,0,1,0,sideswipe,unknown,Passenger Car/Station Wagon,no,daylight,SACRAMENTO
90269460,2,0,2,0,other,other than driver or pedestrian,Not Stated,no,daylight,SISKIYOU
8861635,1,0,1,0,vehicle/pedestrian,traffic signs,Bicycle,yes,daylight,LOS ANGELES
6988236,1,0,1,0,other,improper turning,Passenger Car/Station Wagon,no,daylight,SAN MATEO
8284566,1,0,1,0,sideswipe,improper turning,Bicycle,no,daylight,VENTURA
7069077,1,0,1,0,broadside,wrong side of road,Bicycle,no,daylight,RIVERSIDE
9431973,1,0,1,0,overturned,unsafe speed,Bicycle,no,daylight,SAN DIEGO
8057161,1,0,1,0,sideswipe,wrong side of road,Bicycle,yes,daylight,CONTRA COSTA
9422173,1,0,1,0,sideswipe,other improper driving,Not Stated,no,dark street lights,LOS ANGELES
8091369,1,0,1,0,broadside,wrong side of road,Bicycle,yes,daylight,LOS ANGELES
9350016,1,0,1,0,rear end,unsafe speed,Bicycle,no,daylight,SONOMA
8199581,1,0,1,0,sideswipe,automobile right of way,Passenger Car/Station Wagon,yes,daylight,LOS ANGELES
81882477,1,0,1,0,other,automobile right of way,Passenger Car/Station Wagon,no,daylight,VENTURA
6635704,1,0,1,0,broadside,unknown,Not Stated,no,daylight,LOS ANGELES
8284461,1,0,1,0,other,traffic signs,Passenger Car/Station Wagon,no,dark street lights,ALAMEDA
6676220,1,0,1,0,broadside,automobile right of way,Bicycle,yes,daylight,LOS ANGELES
9077810,1,0,1,0,broadside,traffic signs,Bicycle,yes,dusk-dawn,LOS ANGELES
6460286,1,0,1,0,other,wrong side of road,Bicycle,no,daylight,LOS ANGELES
8360229,1,0,1,0,vehicle/pedestrian,following too closely,Passenger Car/Station Wagon,no,dark street lights,SAN FRANCISCO
81992440,1,0,1,0,broadside,automobile right of way,Not Stated,no,daylight,SANTA CLARA
6475809,1,0,1,0,head-on,other hazardous violation,Not Stated,no,daylight,LOS ANGELES
81838596,1,0,1,0,head-on,wrong side of road,Bicycle,no,daylight,CONTRA COSTA
92120626,1,0,1,0,broadside,traffic signs,Bicycle,yes,daylight,SANTA CRUZ
81178139,1,0,1,0,broadside,improper turning,Bicycle,yes,daylight,ORANGE
9498408,1,0,1,0,sideswipe,unknown,Not Stated,yes,daylight,SAN DIEGO
8447164,1,0,1,0,head-on,wrong side of road,Bicycle,yes,daylight,MERCED
6778045,1,0,1,0,vehicle/pedestrian,wrong side of road,Bicycle,no,daylight,LOS ANGELES
8655898,1,0,1,0,unknown,unknown,Not Stated,no,daylight,LOS ANGELES
81795294,1,0,1,0,rear end,improper turning,Passenger Car/Station Wagon,yes,dark street lights,CONTRA COSTA
9433537,1,0,1,0,vehicle/pedestrian,other hazardous violation,Passenger Car/Station Wagon,yes,daylight,LOS ANGELES
6632328,1,0,1,0,vehicle/pedestrian,wrong side of road,Bicycle,yes,dark street lights,LOS ANGELES
90274459,1,0,1,0,other,automobile right of way,Bicycle,yes,dark street lights,SAN BERNARDINO
8607122,1,0,1,0,broadside,traffic signs,Passenger Car/Station Wagon,no,daylight,LOS ANGELES
6821294,2,0,2,0,unknown,unknown,Not Stated,no,daylight,SAN DIEGO
8760662,1,0,1,0,other,wrong side of road,Bicycle,no,daylight,LOS ANGELES
90599691,1,0,1,0,other,wrong side of road,Bicycle,yes,dark street lights,ALAMEDA
9350921,1,0,1,0,overturned,unknown,Not Stated,no,daylight,NEVADA
8607394,1,0,1,0,vehicle/pedestrian,unknown,Bicycle,not stated,daylight,SANTA CLARA
7140074,1,0,1,0,broadside,automobile right of way,Passenger Car/Station Wagon,no,dark street lights,SANTA BARBARA
8569956,0,0,1,0,broadside,wrong side of road,Bicycle,no,daylight,ORANGE
9210125,1,0,1,0,other,wrong side of road,Bicycle,no,daylight,ALAMEDA
7090964,1,0,1,0,broadside,traffic signs,Bicycle,yes,daylight,SANTA CLARA
8043670,1,0,1,0,broadside,improper turning,Passenger Car/Station Wagon,no,dark street lights,SAN DIEGO
8088977,1,0,1,0,broadside,traffic signs,Bicycle,no,daylight,LOS ANGELES
6399782,1,0,1,0,broadside,improper passing,Bicycle,no,dark street lights,SAN DIEGO
9102813,1,0,1,0,broadside,improper turning,Passenger Car/Station Wagon,yes,daylight,ORANGE
8584362,1,0,1,0,vehicle/pedestrian,improper turning,Not Stated,no,daylight,LOS ANGELES
8108686,1,0,1,0,broadside,wrong side of road,Bicycle,yes,daylight,ORANGE
92045065,1,0,1,0,rear end,unsafe speed,Bicycle,no,daylight,VENTURA
91245759,1,0,1,0,broadside,automobile right of way,Bicycle,no,dusk-dawn,LOS ANGELES
8529243,1,0,1,0,broadside,lights,Bicycle,yes,dark street lights,BUTTE
90177022,1,0,1,0,hit object,unsafe speed,Bicycle,no,daylight,SAN LUIS OBISPO
8141303,1,0,1,0,broadside,wrong side of road,Bicycle,no,daylight,ORANGE
9510799,1,0,1,0,broadside,pedestrian right of way,Bicycle,yes,dusk-dawn,ALAMEDA
6675309,1,0,1,0,sideswipe,improper turning,Bicycle,yes,daylight,SAN DIEGO
7071933,1,0,1,0,broadside,automobile right of way,Bicycle,no,daylight,SOLANO
8986454,1,0,1,0,vehicle/pedestrian,wrong side of road,Bicycle,yes,daylight,SAN JOAQUIN
81577344,1,0,1,0,overturned,unknown,Not Stated,no,daylight,ORANGE
6886098,1,0,1,0,head-on,wrong side of road,Bicycle,yes,daylight,ORANGE
8982997,1,0,1,0,unknown,automobile right of way,Passenger Car/Station Wagon,yes,daylight,LOS ANGELES
9324416,1,0,1,0,broadside,unknown,Not Stated,yes,dusk-dawn,LOS ANGELES
90145649,1,0,1,0,overturned,unsafe speed,Bicycle,no,daylight,SANTA CRUZ
9627514,1,0,1,0,sideswipe,automobile right of way,Passenger Car/Station Wagon,no,daylight,SOLANO
8088683,1,0,1,0,rear end,unsafe speed,Not Stated,no,daylight,LOS ANGELES
8203992,1,0,1,0,other,automobile right of way,Passenger Car/Station Wagon,yes,dark no street lights,SANTA CLARA
8641640,1,0,1,0,broadside,wrong side of road,Bicycle,no,daylight,SAN DIEGO
82024237,1,0,1,0,broadside,traffic signs,Bicycle,no,dark street lights,SACRAMENTO
6675245,1,0,1,0,broadside,other hazardous violation,Bicycle,yes,daylight,ALAMEDA
6790190,1,0,1,0,rear end,unsafe speed,Bicycle,no,daylight,SAN DIEGO
9481158,1,0,1,0,broadside,wrong side of road,Bicycle,no,daylight,SACRAMENTO
9155522,1,0,1,0,sideswipe,other hazardous violation,Not Stated,no,daylight,VENTURA
9235848,1,0,1,0,broadside,unknown,Not Stated,yes,daylight,LOS ANGELES
9256814,1,0,1,0,other,improper turning,Bicycle,no,daylight,STANISLAUS
7202263,1,0,1,0,unknown,wrong side of road,Bicycle,no,dusk-dawn,SANTA BARBARA
8855526,1,0,1,0,head-on,unsafe speed,Bicycle,yes,daylight,SAN DIEGO
92307360,1,0,1,0,hit object,unsafe speed,Other Vehicle,no,dark street lights,LOS ANGELES
6909760,1,0,1,0,broadside,improper turning,Passenger Car/Station Wagon,no,daylight,LOS ANGELES
7101163,1,0,1,0,vehicle/pedestrian,traffic signs,Passenger Car/Station Wagon,yes,dark street lights,SAN FRANCISCO
9320266,0,1,0,1,vehicle/pedestrian,pedestrian violation,Bicycle,no,dark street lights,LOS ANGELES
9465014,1,0,1,0,broadside,unsafe speed,Bicycle,no,dark street lights not working,ORANGE
8801139,1,0,1,0,broadside,traffic signs,Bicycle,yes,dark street lights,LOS ANGELES
92062573,1,0,1,0,overturned,wrong side of road,Bicycle,no,daylight,LOS ANGELES
6710852,1,0,1,0,sideswipe,other hazardous violation,Passenger Car/Station Wagon,no,daylight,ALAMEDA
6776846,1,0,1,0,broadside,wrong side of road,Bicycle,yes,dark street lights,MONTEREY
9172010,1,0,1,0,other,improper turning,Bicycle,no,daylight,HUMBOLDT
8351105,1,0,1,0,other,improper turning,Passenger Car/Station Wagon,no,daylight,LOS ANGELES
8850227,1,0,1,0,broadside,unknown,Passenger Car/Station Wagon,no,dark street lights,LOS ANGELES
9628022,1,0,1,0,broadside,traffic signs,Bicycle,yes,daylight,LOS ANGELES
8187590,1,0,1,0,broadside,traffic signs,Not Stated,yes,daylight,LOS ANGELES
6609214,1,0,1,0,broadside,other hazardous violation,Bicycle,yes,daylight,NAPA
9184198,1,0,1,0,unknown,improper turning,Passenger Car/Station Wagon,yes,daylight,SAN FRANCISCO
9189902,1,0,1,0,hit object,other improper driving,Bicycle,no,daylight,SAN LUIS OBISPO
8322855,1,0,1,0,other,traffic signs,Passenger Car/Station Wagon,no,daylight,LOS ANGELES
81701790,1,0,1,0,broadside,wrong side of road,Bicycle,no,daylight,RIVERSIDE
6794349,3,0,3,0,rear end,improper turning,Passenger Car/Station Wagon,no,daylight,ORANGE
7156511,1,0,1,0,broadside,wrong side of road,Bicycle,yes,daylight,TULARE
8632139,1,0,1,0,other,pedestrian violation,Bicycle,yes,daylight,MERCED
7206839,1,0,1,0,rear end,improper turning,Passenger Car/Station Wagon,no,daylight,SAN DIEGO
92283927,1,0,1,0,overturned,other than driver or pedestrian,Not Stated,yes,daylight,SANTA CRUZ
6481123,1,0,1,0,other,improper turning,Emergency Vehicle,yes,daylight,SAN DIEGO
8657058,5,0,5,0,sideswipe,improper turning,Passenger Car/Station Wagon,no,daylight,SAN DIEGO
8777434,1,0,1,0,broadside,automobile right of way,Passenger Car/Station Wagon,yes,daylight,SAN FRANCISCO
9170830,1,0,1,0,hit object,unknown,Not Stated,no,daylight,SANTA CRUZ
8166064,1,0,1,0,rear end,unsafe speed,Not Stated,no,dark street lights,SAN FRANCISCO
8638484,2,0,2,0,sideswipe,unsafe speed,Bicycle,no,daylight,LOS ANGELES
8506935,1,0,1,0,broadside,traffic signs,Not Stated,yes,daylight,LOS ANGELES
91935413,0,1,0,1,sideswipe,unsafe speed,Not Stated,no,daylight,LOS ANGELES
6894190,1,0,1,0,broadside,traffic signs,Not Stated,yes,daylight,SAN BERNARDINO
82259403,1,0,1,0,broadside,improper turning,Bicycle,no,daylight,SAN BERNARDINO
8396024,1,0,1,0,broadside,wrong side of road,Bicycle,no,daylight,LOS ANGELES
7163176,1,0,1,0,broadside,improper turning,Bicycle,no,daylight,FRESNO
6439808,1,0,1,0,broadside,improper turning,Passenger Car/Station Wagon,yes,daylight,ORANGE
6637393,1,0,1,0,broadside,traffic signs,Bicycle,yes,daylight,ORANGE
9066329,1,0,1,0,broadside,automobile right of way,Bicycle,no,daylight,RIVERSIDE
81968817,1,0,1,0,head-on,automobile right of way,Passenger Car/Station Wagon,yes,dark street lights,ORANGE
